reporting_month,reporting_date,brand,wallet_type,check_name,check_daily_value,check_mtd_value,daily_revenue_tolerance,mtd_revenue_tolerance,daily_epm_tolerance,mtd_epm_tolerance,revenue_status,epm_status,overall_status,latest_run_timestamp,revenue_first_failed_at,revenue_resolved_at,revenue_failure_lifecycle,revenue_resolution_hours,epm_first_failed_at,epm_resolved_at,epm_failure_lifecycle,epm_resolution_hours
2026-04-01,2026-04-01,SBT,CASH,OPEN BETS CASH,-413.6502,-413.6502,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-01T15:04:54.441Z,2026-04-01T22:13:48.782Z,RESOLVED,7,2026-04-01T15:04:54.441Z,2026-04-01T22:13:48.782Z,RESOLVED,7
2026-04-01,2026-04-01,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-01,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.1204,-0.1204,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-01,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,0.0005,0.0005,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-01,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,52.5072,52.5072,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-01,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,0.0013,0.0013,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-01,SBT,CASH,WITHDRAWAL CONTROL,0.0000,0.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-01T15:04:54.441Z,2026-04-01T22:13:48.782Z,RESOLVED,7,2026-04-01T15:04:54.441Z,2026-04-01T22:13:48.782Z,RESOLVED,7
2026-04-01,2026-04-02,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-02T15:04:38.693Z,2026-04-02T22:14:09.338Z,RESOLVED,7,2026-04-02T15:04:38.693Z,2026-04-02T22:14:09.338Z,RESOLVED,7
2026-04-01,2026-04-02,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,CASH,MANUAL CONTROL,0.0000,0.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,CASH,OPEN BETS CASH,444.4306,30.7804,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-02T15:04:38.693Z,2026-04-02T22:14:09.338Z,RESOLVED,7,2026-04-02T15:04:38.693Z,2026-04-02T22:14:09.338Z,RESOLVED,7
2026-04-01,2026-04-02,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-60.2480,-60.3684,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-15.6195,-15.6190,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,-45.6929,6.8143,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,15.6049,15.6062,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-02,SBT,CASH,WITHDRAWAL CONTROL,0.0000,0.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-02T15:04:38.693Z,2026-04-02T22:14:09.338Z,RESOLVED,7,2026-04-02T15:04:38.693Z,2026-04-02T22:14:09.338Z,RESOLVED,7
2026-04-01,2026-04-03,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-03T15:04:54.054Z,2026-04-03T22:15:00.187Z,RESOLVED,7,2026-04-03T15:04:54.054Z,2026-04-03T22:15:00.187Z,RESOLVED,7
2026-04-01,2026-04-03,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,CASH,MANUAL CONTROL,0.0000,0.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,CASH,OPEN BETS CASH,-9.9185,20.8619,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-03T15:04:54.054Z,2026-04-03T22:15:00.187Z,RESOLVED,7,2026-04-03T15:04:54.054Z,2026-04-03T22:15:00.187Z,RESOLVED,7
2026-04-01,2026-04-03,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,CASH,SPORTS CONTROL PAYOUT CASH,59.8738,-0.4946,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-2.1099,-17.7289,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,3.4183,10.2326,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,2.1054,17.7116,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-03,SBT,CASH,WITHDRAWAL CONTROL,400.0000,400.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-03T15:04:54.054Z,2026-04-03T22:15:00.187Z,RESOLVED,7,2026-04-03T15:04:54.054Z,2026-04-03T22:15:00.187Z,RESOLVED,7
2026-04-01,2026-04-04,SBT,ALL,SBT_INTERNAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-04T22:10:52.579Z,2026-04-05T22:15:20.013Z,RESOLVED,24,2026-04-04T22:10:52.579Z,2026-04-05T22:15:20.013Z,RESOLVED,24
2026-04-01,2026-04-04,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,CASH,MANUAL CONTROL,0.0000,0.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,CASH,OPEN BETS CASH,76.8809,97.7428,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-04T22:10:52.579Z,2026-04-05T22:15:20.013Z,RESOLVED,24,2026-04-04T22:10:52.579Z,2026-04-05T22:15:20.013Z,RESOLVED,24
2026-04-01,2026-04-04,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.5498,-1.0444,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-11.8206,-29.5495,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,2.9568,13.1894,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,11.8103,29.5219,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-04,SBT,CASH,WITHDRAWAL CONTROL,0.0000,400.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-04T22:10:52.579Z,2026-04-05T22:15:20.013Z,RESOLVED,24,2026-04-04T22:10:52.579Z,2026-04-05T22:15:20.013Z,RESOLVED,24
2026-04-01,2026-04-05,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-05T22:15:20.013Z,2026-04-06T22:14:14.253Z,RESOLVED,23,2026-04-05T22:15:20.013Z,2026-04-06T22:14:14.253Z,RESOLVED,23
2026-04-01,2026-04-05,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,CASH,MANUAL CONTROL,0.0000,0.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,CASH,OPEN BETS CASH,251.2203,348.9631,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-05T22:15:20.013Z,2026-04-06T22:14:14.253Z,RESOLVED,23,2026-04-05T22:15:20.013Z,2026-04-06T22:14:14.253Z,RESOLVED,23
2026-04-01,2026-04-05,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.2939,-1.3383,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-10.9585,-40.5080,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,1.7419,14.9313,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,10.9276,40.4495,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-05,SBT,CASH,WITHDRAWAL CONTROL,0.0000,400.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-05T22:15:20.013Z,2026-04-06T22:14:14.253Z,RESOLVED,23,2026-04-05T22:15:20.013Z,2026-04-06T22:14:14.253Z,RESOLVED,23
2026-04-01,2026-04-06,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-06T22:14:14.253Z,2026-04-07T15:51:51.579Z,RESOLVED,17,2026-04-06T22:14:14.253Z,2026-04-07T15:51:51.579Z,RESOLVED,17
2026-04-01,2026-04-06,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,CASH,MANUAL CONTROL,0.0000,0.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,CASH,OPEN BETS CASH,16.9844,365.9475,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-06T22:14:14.253Z,2026-04-07T15:51:51.579Z,RESOLVED,17,2026-04-06T22:14:14.253Z,2026-04-07T15:51:51.579Z,RESOLVED,17
2026-04-01,2026-04-06,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.3546,-1.6929,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-32.4096,-72.9176,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,0.9271,15.8584,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,32.4043,72.8538,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-06,SBT,CASH,WITHDRAWAL CONTROL,140.0000,540.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-06T22:14:14.253Z,2026-04-07T15:51:51.579Z,RESOLVED,17,2026-04-06T22:14:14.253Z,2026-04-07T15:51:51.579Z,RESOLVED,17
2026-04-01,2026-04-07,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-07,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-07,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-07,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-07,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-07T15:51:51.579Z,2026-04-07T23:13:04.386Z,RESOLVED,7,2026-04-07T15:51:51.579Z,2026-04-07T23:13:04.386Z,RESOLVED,7
2026-04-01,2026-04-07,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-07,SBT,CASH,MANUAL CONTROL,44.5900,44.5900,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-04-01,2026-04-07,SBT,CASH,OPEN BETS CASH,-35.6397,330.3078,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-04-07T15:51:51.579Z,2026-04-07T23:13:04.386Z,RESOLVED,7,2026-04-07T15:51:51.579Z,2026-04-07T23:13:04.386Z,RESOLVED,7
